ACNT_ID_NUM_KEY,ACNT_ID_NUM,ACNT_ID_TYP_CD,ACNT_PRTY_REL,ACNT_NUM,PARNT_NSC_NUM,ACNT_OPN_DT,ACNT_NAME,ACNT_STS_CD,ACNT_CLSED_IND,JURIS_CD,SRC_SYS_ACNT_TYP,SRC_SYS_ACNT_SUB_TYP,ACNT_CCY_REF,LDGR_BAL_EOD,ACNT_MRKT_CLAS_CD,CUST_CR_CNTRL_STRTGY_CD,BUS_CTR_CNTRLD_IND,UNQ_ACNT_GRP_NUM,ACNT_SUB_OFC_CD,DR_INT_RATE_TYP,DR_INT_RATE,ACNT_DATA_SRC_CD,BATCH_PROCESS_NAME,START_DATE,LAST_UPDT_DATE,RECORD_DELETED_FLAG,SHDW_BAL_AMT,SHDW_BAL_DTTM,SHDW_BAL_SEQ,LDGR_BAL_AMT,LDGR_BAL_DTTM,LDGR_BAL_SEQ
BKKG^10000434^900434,BKKG^10000434^900434,,,,,,,,,,,,,,,,,,,,,,,,,,164.74,2025-02-24 15:54:08.000,867,2621.91,2025-02-24 15:54:08.000,868
BKKG^10000435^900435,BKKG^10000435^900435,,,,,,,,,,,,,,,,,,,,,,,,,,3043.73,2025-02-24 15:50:35.000,869,725.91,2025-02-24 15:50:35.000,870
BKKG^10000436^900436,BKKG^10000436^900436,,,,,,,,,,,,,,,,,,,,,,,,,,3194.32,2025-02-24 16:27:45.000,871,2769.96,2025-02-24 16:27:45.000,872
BKKG^10000437^900437,BKKG^10000437^900437,,,,,,,,,,,,,,,,,,,,,,,,,,1802.48,2025-02-24 16:23:53.000,873,926.6,2025-02-24 16:23:53.000,874
BKKG^10000438^900438,BKKG^10000438^900438,,,,,,,,,,,,,,,,,,,,,,,,,,469.54,2025-02-24 16:34:01.000,875,2037.53,2025-02-24 16:34:01.000,876
BKKG^10000439^900439,BKKG^10000439^900439,,,,,,,,,,,,,,,,,,,,,,,,,,1504.17,2025-02-24 16:05:03.000,877,666.71,2025-02-24 16:05:03.000,878
BKKG^10000440^900440,BKKG^10000440^900440,,,,,,,,,,,,,,,,,,,,,,,,,,3062.94,2025-02-24 16:33:03.000,879,4140.56,2025-02-24 16:33:03.000,880
BKKG^10000441^900441,BKKG^10000441^900441,,,,,,,,,,,,,,,,,,,,,,,,,,3237.14,2025-02-24 16:37:31.000,881,3478.6,2025-02-24 16:37:31.000,882
BKKG^10000442^900442,BKKG^10000442^900442,,,,,,,,,,,,,,,,,,,,,,,,,,4748.12,2025-02-24 16:30:18.000,883,3405.63,2025-02-24 16:30:18.000,884
BKKG^10000443^900443,BKKG^10000443^900443,,,,,,,,,,,,,,,,,,,,,,,,,,396.28,2025-02-24 16:08:39.000,885,3926.78,2025-02-24 16:08:39.000,886
BKKG^10000444^900444,BKKG^10000444^900444,,,,,,,,,,,,,,,,,,,,,,,,,,964.03,2025-02-24 16:36:18.000,887,2166.02,2025-02-24 16:36:18.000,888
BKKG^10000445^900445,BKKG^10000445^900445,,,,,,,,,,,,,,,,,,,,,,,,,,3387.23,2025-02-24 16:36:57.000,889,3033.7,2025-02-24 16:36:57.000,890
BKKG^10000446^900446,BKKG^10000446^900446,,,,,,,,,,,,,,,,,,,,,,,,,,4145.94,2025-02-24 16:32:53.000,891,2752.42,2025-02-24 16:32:53.000,892
BKKG^10000447^900447,BKKG^10000447^900447,,,,,,,,,,,,,,,,,,,,,,,,,,1549.15,2025-02-24 15:55:23.000,893,1805.24,2025-02-24 15:55:23.000,894
BKKG^10000448^900448,BKKG^10000448^900448,,,,,,,,,,,,,,,,,,,,,,,,,,1137.09,2025-02-24 15:54:00.000,895,2300.32,2025-02-24 15:54:00.000,896
BKKG^10000449^900449,BKKG^10000449^900449,,,,,,,,,,,,,,,,,,,,,,,,,,4309.68,2025-02-24 16:12:10.000,897,2701.06,2025-02-24 16:12:10.000,898
BKKG^10000450^900450,BKKG^10000450^900450,,,,,,,,,,,,,,,,,,,,,,,,,,2495.65,2025-02-24 15:51:00.000,899,3457.67,2025-02-24 15:51:00.000,900
BKKG^10000451^900451,BKKG^10000451^900451,,,,,,,,,,,,,,,,,,,,,,,,,,1879.74,2025-02-24 16:18:09.000,901,2050.43,2025-02-24 16:18:09.000,902
BKKG^10000452^900452,BKKG^10000452^900452,,,,,,,,,,,,,,,,,,,,,,,,,,2939.35,2025-02-24 16:29:46.000,903,2199.46,2025-02-24 16:29:46.000,904
BKKG^10000453^900453,BKKG^10000453^900453,,,,,,,,,,,,,,,,,,,,,,,,,,1286.6,2025-02-24 16:44:38.000,905,4530.13,2025-02-24 16:44:38.000,906
BKKG^10000454^900454,BKKG^10000454^900454,,,,,,,,,,,,,,,,,,,,,,,,,,3036.17,2025-02-24 16:19:11.000,907,3679.61,2025-02-24 16:19:11.000,908
BKKG^10000455^900455,BKKG^10000455^900455,,,,,,,,,,,,,,,,,,,,,,,,,,238.71,2025-02-24 16:38:27.000,909,2245.78,2025-02-24 16:38:27.000,910
BKKG^10000456^900456,BKKG^10000456^900456,,,,,,,,,,,,,,,,,,,,,,,,,,3370.58,2025-02-24 16:42:19.000,911,4181.08,2025-02-24 16:42:19.000,912
BKKG^10000457^900457,BKKG^10000457^900457,,,,,,,,,,,,,,,,,,,,,,,,,,2427.93,2025-02-24 16:00:18.000,913,361.26,2025-02-24 16:00:18.000,914
BKKG^10000458^900458,BKKG^10000458^900458,,,,,,,,,,,,,,,,,,,,,,,,,,1097.68,2025-02-24 16:41:02.000,915,2917.19,2025-02-24 16:41:02.000,916
BKKG^10000459^900459,BKKG^10000459^900459,,,,,,,,,,,,,,,,,,,,,,,,,,2934.01,2025-02-24 16:17:53.000,917,1851.14,2025-02-24 16:17:53.000,918
BKKG^10000460^900460,BKKG^10000460^900460,,,,,,,,,,,,,,,,,,,,,,,,,,1571.75,2025-02-24 16:39:05.000,919,3677.49,2025-02-24 16:39:05.000,920
BKKG^10000461^900461,BKKG^10000461^900461,,,,,,,,,,,,,,,,,,,,,,,,,,3660.59,2025-02-24 16:06:11.000,921,3482.55,2025-02-24 16:06:11.000,922
BKKG^10000462^900462,BKKG^10000462^900462,,,,,,,,,,,,,,,,,,,,,,,,,,1539.91,2025-02-24 16:11:51.000,923,1019.99,2025-02-24 16:11:51.000,924
BKKG^10000463^900463,BKKG^10000463^900463,,,,,,,,,,,,,,,,,,,,,,,,,,487.55,2025-02-24 15:49:21.000,925,160.47,2025-02-24 15:49:21.000,926
BKKG^10000464^900464,BKKG^10000464^900464,,,,,,,,,,,,,,,,,,,,,,,,,,1201.8,2025-02-24 15:59:22.000,927,1034.86,2025-02-24 15:59:22.000,928
BKKG^10000465^900465,BKKG^10000465^900465,,,,,,,,,,,,,,,,,,,,,,,,,,124.03,2025-02-24 16:08:28.000,929,2267.14,2025-02-24 16:08:28.000,930
BKKG^10000466^900466,BKKG^10000466^900466,,,,,,,,,,,,,,,,,,,,,,,,,,2596.86,2025-02-24 16:27:10.000,931,3955.01,2025-02-24 16:27:10.000,932
BKKG^10000467^900467,BKKG^10000467^900467,,,,,,,,,,,,,,,,,,,,,,,,,,4690.89,2025-02-24 16:48:11.000,933,2294.42,2025-02-24 16:48:11.000,934
BKKG^10000468^900468,BKKG^10000468^900468,,,,,,,,,,,,,,,,,,,,,,,,,,2689.06,2025-02-24 16:14:12.000,935,3849.07,2025-02-24 16:14:12.000,936
BKKG^10000469^900469,BKKG^10000469^900469,,,,,,,,,,,,,,,,,,,,,,,,,,2865.63,2025-02-24 16:28:42.000,937,189.17,2025-02-24 16:28:42.000,938
BKKG^10000470^900470,BKKG^10000470^900470,,,,,,,,,,,,,,,,,,,,,,,,,,1296.85,2025-02-24 16:32:18.000,939,4027.74,2025-02-24 16:32:18.000,940
BKKG^10000471^900471,BKKG^10000471^900471,,,,,,,,,,,,,,,,,,,,,,,,,,3008.14,2025-02-24 16:32:14.000,941,2117.72,2025-02-24 16:32:14.000,942
BKKG^10000472^900472,BKKG^10000472^900472,,,,,,,,,,,,,,,,,,,,,,,,,,1547.4,2025-02-24 16:36:07.000,943,59.37,2025-02-24 16:36:07.000,944
BKKG^10000473^900473,BKKG^10000473^900473,,,,,,,,,,,,,,,,,,,,,,,,,,3755.68,2025-02-24 15:52:16.000,945,2620.28,2025-02-24 15:52:16.000,946
BKKG^10000474^900474,BKKG^10000474^900474,,,,,,,,,,,,,,,,,,,,,,,,,,4560.29,2025-02-24 15:49:45.000,947,4777.41,2025-02-24 15:49:45.000,948
BKKG^10000475^900475,BKKG^10000475^900475,,,,,,,,,,,,,,,,,,,,,,,,,,334.58,2025-02-24 16:37:55.000,949,1309.79,2025-02-24 16:37:55.000,950
BKKG^10000476^900476,BKKG^10000476^900476,,,,,,,,,,,,,,,,,,,,,,,,,,4737.95,2025-02-24 16:34:09.000,951,1527.41,2025-02-24 16:34:09.000,952
BKKG^10000477^900477,BKKG^10000477^900477,,,,,,,,,,,,,,,,,,,,,,,,,,1525.18,2025-02-24 16:08:44.000,953,145.29,2025-02-24 16:08:44.000,954
BKKG^10000478^900478,BKKG^10000478^900478,,,,,,,,,,,,,,,,,,,,,,,,,,3586.78,2025-02-24 15:57:53.000,955,2367.75,2025-02-24 15:57:53.000,956
BKKG^10000479^900479,BKKG^10000479^900479,,,,,,,,,,,,,,,,,,,,,,,,,,2481.93,2025-02-24 16:42:56.000,957,1356.75,2025-02-24 16:42:56.000,958
BKKG^10000480^900480,BKKG^10000480^900480,,,,,,,,,,,,,,,,,,,,,,,,,,2460.57,2025-02-24 16:30:40.000,959,4276.12,2025-02-24 16:30:40.000,960
BKKG^10000481^900481,BKKG^10000481^900481,,,,,,,,,,,,,,,,,,,,,,,,,,352.16,2025-02-24 16:15:32.000,961,759.32,2025-02-24 16:15:32.000,962
BKKG^10000482^900482,BKKG^10000482^900482,,,,,,,,,,,,,,,,,,,,,,,,,,4907.12,2025-02-24 16:17:47.000,963,2514.26,2025-02-24 16:17:47.000,964
BKKG^10000483^900483,BKKG^10000483^900483,,,,,,,,,,,,,,,,,,,,,,,,,,2954.03,2025-02-24 16:30:28.000,965,4175.2,2025-02-24 16:30:28.000,966
BKKG^10000484^900484,BKKG^10000484^900484,,,,,,,,,,,,,,,,,,,,,,,,,,110.61,2025-02-24 16:01:41.000,967,2853.65,2025-02-24 16:01:41.000,968
BKKG^10000485^900485,BKKG^10000485^900485,,,,,,,,,,,,,,,,,,,,,,,,,,3912.55,2025-02-24 16:13:06.000,969,4837.58,2025-02-24 16:13:06.000,970
BKKG^10000486^900486,BKKG^10000486^900486,,,,,,,,,,,,,,,,,,,,,,,,,,1613.83,2025-02-24 15:49:53.000,971,60.38,2025-02-24 15:49:53.000,972
BKKG^10000487^900487,BKKG^10000487^900487,,,,,,,,,,,,,,,,,,,,,,,,,,2226.85,2025-02-24 16:05:47.000,973,2289.86,2025-02-24 16:05:47.000,974
BKKG^10000488^900488,BKKG^10000488^900488,,,,,,,,,,,,,,,,,,,,,,,,,,3789.82,2025-02-24 15:57:31.000,975,2435.33,2025-02-24 15:57:31.000,976
BKKG^10000489^900489,BKKG^10000489^900489,,,,,,,,,,,,,,,,,,,,,,,,,,2021.46,2025-02-24 16:44:51.000,977,2748.87,2025-02-24 16:44:51.000,978
BKKG^10000490^900490,BKKG^10000490^900490,,,,,,,,,,,,,,,,,,,,,,,,,,3397.69,2025-02-24 16:23:19.000,979,1139.35,2025-02-24 16:23:19.000,980
BKKG^10000491^900491,BKKG^10000491^900491,,,,,,,,,,,,,,,,,,,,,,,,,,2925.66,2025-02-24 16:39:26.000,981,2213.82,2025-02-24 16:39:26.000,982
BKKG^10000492^900492,BKKG^10000492^900492,,,,,,,,,,,,,,,,,,,,,,,,,,1375.0,2025-02-24 16:30:37.000,983,3829.06,2025-02-24 16:30:37.000,984
BKKG^10000493^900493,BKKG^10000493^900493,,,,,,,,,,,,,,,,,,,,,,,,,,1900.53,2025-02-24 16:03:27.000,985,3613.54,2025-02-24 16:03:27.000,986
BKKG^10000494^900494,BKKG^10000494^900494,,,,,,,,,,,,,,,,,,,,,,,,,,414.17,2025-02-24 16:35:32.000,987,3874.38,2025-02-24 16:35:32.000,988
BKKG^10000495^900495,BKKG^10000495^900495,,,,,,,,,,,,,,,,,,,,,,,,,,4929.44,2025-02-24 15:50:35.000,989,566.09,2025-02-24 15:50:35.000,990
BKKG^10000496^900496,BKKG^10000496^900496,,,,,,,,,,,,,,,,,,,,,,,,,,4998.62,2025-02-24 16:09:05.000,991,174.26,2025-02-24 16:09:05.000,992
BKKG^10000497^900497,BKKG^10000497^900497,,,,,,,,,,,,,,,,,,,,,,,,,,2687.01,2025-02-24 15:55:19.000,993,3991.82,2025-02-24 15:55:19.000,994
BKKG^10000498^900498,BKKG^10000498^900498,,,,,,,,,,,,,,,,,,,,,,,,,,4557.64,2025-02-24 15:58:00.000,995,1570.99,2025-02-24 15:58:00.000,996
BKKG^10000499^900499,BKKG^10000499^900499,,,,,,,,,,,,,,,,,,,,,,,,,,4502.77,2025-02-24 16:06:59.000,997,1339.13,2025-02-24 16:06:59.000,998
BKKG^10000500^900500,BKKG^10000500^900500,,,,,,,,,,,,,,,,,,,,,,,,,,4768.86,2025-02-24 16:14:40.000,999,2095.52,2025-02-24 16:14:40.000,1000
BKKG^10000501^900501,BKKG^10000501^900501,,,,,,,,,,,,,,,,,,,,,,,,,,4182.49,2025-02-24 16:29:35.000,1001,4967.23,2025-02-24 16:29:35.000,1002
BKKG^10000502^900502,BKKG^10000502^900502,,,,,,,,,,,,,,,,,,,,,,,,,,2617.76,2025-02-24 16:11:01.000,1003,3483.84,2025-02-24 16:11:01.000,1004
BKKG^10000503^900503,BKKG^10000503^900503,,,,,,,,,,,,,,,,,,,,,,,,,,1236.44,2025-02-24 16:34:33.000,1005,3103.29,2025-02-24 16:34:33.000,1006
BKKG^10000504^900504,BKKG^10000504^900504,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,2025-02-24 16:21:50.000,1007,4517.47,2025-02-24 16:21:50.000,1008
BKKG^10000505^900505,BKKG^10000505^900505,,,,,,,,,,,,,,,,,,,,,,,,,,2502.75,2025-02-24 15:59:16.000,1009,2298.67,2025-02-24 15:59:16.000,1010
BKKG^10000506^900506,BKKG^10000506^900506,,,,,,,,,,,,,,,,,,,,,,,,,,3524.36,2025-02-24 16:04:51.000,1011,572.24,2025-02-24 16:04:51.000,1012
BKKG^10000507^900507,BKKG^10000507^900507,,,,,,,,,,,,,,,,,,,,,,,,,,113.53,2025-02-24 16:21:50.000,1013,1411.78,2025-02-24 16:21:50.000,1014
BKKG^10000508^900508,BKKG^10000508^900508,,,,,,,,,,,,,,,,,,,,,,,,,,1269.83,2025-02-24 16:17:02.000,1015,4864.38,2025-02-24 16:17:02.000,1016
BKKG^10000509^900509,BKKG^10000509^900509,,,,,,,,,,,,,,,,,,,,,,,,,,4781.34,2025-02-24 16:42:56.000,1017,1308.31,2025-02-24 16:42:56.000,1018
BKKG^10000510^900510,BKKG^10000510^900510,,,,,,,,,,,,,,,,,,,,,,,,,,731.75,2025-02-24 15:53:58.000,1019,4237.0,2025-02-24 15:53:58.000,1020
BKKG^10000511^900511,BKKG^10000511^900511,,,,,,,,,,,,,,,,,,,,,,,,,,781.11,2025-02-24 16:35:41.000,1021,4888.12,2025-02-24 16:35:41.000,1022
BKKG^10000512^900512,BKKG^10000512^900512,,,,,,,,,,,,,,,,,,,,,,,,,,2836.29,2025-02-24 16:37:32.000,1023,4877.89,2025-02-24 16:37:32.000,1024
BKKG^10000513^900513,BKKG^10000513^900513,,,,,,,,,,,,,,,,,,,,,,,,,,1073.53,2025-02-24 16:44:06.000,1025,4461.01,2025-02-24 16:44:06.000,1026
BKKG^10000514^900514,BKKG^10000514^900514,,,,,,,,,,,,,,,,,,,,,,,,,,2556.54,2025-02-24 15:49:28.000,1027,2546.61,2025-02-24 15:49:28.000,1028
BKKG^10000515^900515,BKKG^10000515^900515,,,,,,,,,,,,,,,,,,,,,,,,,,3890.36,2025-02-24 16:17:50.000,1029,229.82,2025-02-24 16:17:50.000,1030
BKKG^10000516^900516,BKKG^10000516^900516,,,,,,,,,,,,,,,,,,,,,,,,,,1357.03,2025-02-24 15:58:26.000,1031,2560.98,2025-02-24 15:58:26.000,1032
BKKG^10000517^900517,BKKG^10000517^900517,,,,,,,,,,,,,,,,,,,,,,,,,,1653.5,2025-02-24 16:13:47.000,1033,1198.41,2025-02-24 16:13:47.000,1034
BKKG^10000518^900518,BKKG^10000518^900518,,,,,,,,,,,,,,,,,,,,,,,,,,4258.32,2025-02-24 16:04:03.000,1035,1895.65,2025-02-24 16:04:03.000,1036
BKKG^10000519^900519,BKKG^10000519^900519,,,,,,,,,,,,,,,,,,,,,,,,,,4023.93,2025-02-24 16:21:48.000,1037,2561.74,2025-02-24 16:21:48.000,1038
BKKG^10000520^900520,BKKG^10000520^900520,,,,,,,,,,,,,,,,,,,,,,,,,,1246.46,2025-02-24 16:14:24.000,1039,3506.91,2025-02-24 16:14:24.000,1040
BKKG^10000521^900521,BKKG^10000521^900521,,,,,,,,,,,,,,,,,,,,,,,,,,4986.58,2025-02-24 16:17:15.000,1041,3954.03,2025-02-24 16:17:15.000,1042
BKKG^10000522^900522,BKKG^10000522^900522,,,,,,,,,,,,,,,,,,,,,,,,,,4060.89,2025-02-24 16:27:21.000,1043,3883.77,2025-02-24 16:27:21.000,1044
BKKG^10000523^900523,BKKG^10000523^900523,,,,,,,,,,,,,,,,,,,,,,,,,,4123.62,2025-02-24 16:35:49.000,1045,4826.31,2025-02-24 16:35:49.000,1046
BKKG^10000524^900524,BKKG^10000524^900524,,,,,,,,,,,,,,,,,,,,,,,,,,718.16,2025-02-24 16:47:11.000,1047,3936.31,2025-02-24 16:47:11.000,1048
BKKG^10000525^900525,BKKG^10000525^900525,,,,,,,,,,,,,,,,,,,,,,,,,,2451.68,2025-02-24 16:10:21.000,1049,1705.86,2025-02-24 16:10:21.000,1050
BKKG^10000526^900526,BKKG^10000526^900526,,,,,,,,,,,,,,,,,,,,,,,,,,1318.78,2025-02-24 16:19:54.000,1051,2911.66,2025-02-24 16:19:54.000,1052
BKKG^10000527^900527,BKKG^10000527^900527,,,,,,,,,,,,,,,,,,,,,,,,,,3662.9,2025-02-24 16:28:10.000,1053,2703.33,2025-02-24 16:28:10.000,1054
BKKG^10000528^900528,BKKG^10000528^900528,,,,,,,,,,,,,,,,,,,,,,,,,,2123.56,2025-02-24 16:03:55.000,1055,1466.9,2025-02-24 16:03:55.000,1056
BKKG^10000529^900529,BKKG^10000529^900529,,,,,,,,,,,,,,,,,,,,,,,,,,624.84,2025-02-24 16:23:58.000,1057,534.48,2025-02-24 16:23:58.000,1058
BKKG^10000530^900530,BKKG^10000530^900530,,,,,,,,,,,,,,,,,,,,,,,,,,4332.66,2025-02-24 15:58:36.000,1059,2963.33,2025-02-24 15:58:36.000,1060
BKKG^10000531^900531,BKKG^10000531^900531,,,,,,,,,,,,,,,,,,,,,,,,,,3492.61,2025-02-24 15:57:40.000,1061,2377.56,2025-02-24 15:57:40.000,1062
BKKG^10000532^900532,BKKG^10000532^900532,,,,,,,,,,,,,,,,,,,,,,,,,,2538.7,2025-02-24 16:48:12.000,1063,1617.01,2025-02-24 16:48:12.000,1064
BKKG^10000533^900533,BKKG^10000533^900533,,,,,,,,,,,,,,,,,,,,,,,,,,1705.17,2025-02-24 16:23:57.000,1065,1232.88,2025-02-24 16:23:57.000,1066
BKKG^10000534^900534,BKKG^10000534^900534,,,,,,,,,,,,,,,,,,,,,,,,,,2334.24,2025-02-24 16:25:59.000,1067,506.47,2025-02-24 16:25:59.000,1068
BKKG^10000535^900535,BKKG^10000535^900535,,,,,,,,,,,,,,,,,,,,,,,,,,3883.26,2025-02-24 16:46:56.000,1069,1514.32,2025-02-24 16:46:56.000,1070
BKKG^10000536^900536,BKKG^10000536^900536,,,,,,,,,,,,,,,,,,,,,,,,,,4697.86,2025-02-24 16:37:47.000,1071,1848.85,2025-02-24 16:37:47.000,1072
BKKG^10000537^900537,BKKG^10000537^900537,,,,,,,,,,,,,,,,,,,,,,,,,,1521.01,2025-02-24 16:40:39.000,1073,2299.15,2025-02-24 16:40:39.000,1074
BKKG^10000538^900538,BKKG^10000538^900538,,,,,,,,,,,,,,,,,,,,,,,,,,2244.04,2025-02-24 16:18:07.000,1075,3757.2,2025-02-24 16:18:07.000,1076
BKKG^10000539^900539,BKKG^10000539^900539,,,,,,,,,,,,,,,,,,,,,,,,,,1216.61,2025-02-24 16:00:21.000,1077,3134.18,2025-02-24 16:00:21.000,1078
BKKG^10000540^900540,BKKG^10000540^900540,,,,,,,,,,,,,,,,,,,,,,,,,,1120.9,2025-02-24 16:11:21.000,1079,3671.22,2025-02-24 16:11:21.000,1080
BKKG^10000541^900541,BKKG^10000541^900541,,,,,,,,,,,,,,,,,,,,,,,,,,2172.77,2025-02-24 16:27:38.000,1081,1753.17,2025-02-24 16:27:38.000,1082
BKKG^10000542^900542,BKKG^10000542^900542,,,,,,,,,,,,,,,,,,,,,,,,,,4700.06,2025-02-24 16:40:15.000,1083,2891.65,2025-02-24 16:40:15.000,1084
BKKG^10000543^900543,BKKG^10000543^900543,,,,,,,,,,,,,,,,,,,,,,,,,,4904.83,2025-02-24 16:12:47.000,1085,4017.85,2025-02-24 16:12:47.000,1086
BKKG^10000544^900544,BKKG^10000544^900544,,,,,,,,,,,,,,,,,,,,,,,,,,2587.91,2025-02-24 16:19:43.000,1087,1932.65,2025-02-24 16:19:43.000,1088
BKKG^10000545^900545,BKKG^10000545^900545,,,,,,,,,,,,,,,,,,,,,,,,,,4059.49,2025-02-24 16:19:58.000,1089,300.67,2025-02-24 16:19:58.000,1090
BKKG^10000546^900546,BKKG^10000546^900546,,,,,,,,,,,,,,,,,,,,,,,,,,2277.14,2025-02-24 16:43:57.000,1091,3572.35,2025-02-24 16:43:57.000,1092
BKKG^10000547^900547,BKKG^10000547^900547,,,,,,,,,,,,,,,,,,,,,,,,,,3818.2,2025-02-24 16:05:27.000,1093,538.31,2025-02-24 16:05:27.000,1094
BKKG^10000548^900548,BKKG^10000548^900548,,,,,,,,,,,,,,,,,,,,,,,,,,628.39,2025-02-24 16:23:55.000,1095,2903.99,2025-02-24 16:23:55.000,1096
BKKG^10000549^900549,BKKG^10000549^900549,,,,,,,,,,,,,,,,,,,,,,,,,,4473.86,2025-02-24 15:54:33.000,1097,880.86,2025-02-24 15:54:33.000,1098
BKKG^10000550^900550,BKKG^10000550^900550,,,,,,,,,,,,,,,,,,,,,,,,,,493.9,2025-02-24 16:39:44.000,1099,4167.18,2025-02-24 16:39:44.000,1100
BKKG^10000551^900551,BKKG^10000551^900551,,,,,,,,,,,,,,,,,,,,,,,,,,3279.07,2025-02-24 15:51:18.000,1101,267.23,2025-02-24 15:51:18.000,1102
BKKG^10000552^900552,BKKG^10000552^900552,,,,,,,,,,,,,,,,,,,,,,,,,,1988.64,2025-02-24 16:06:54.000,1103,1641.62,2025-02-24 16:06:54.000,1104
BKKG^10000553^900553,BKKG^10000553^900553,,,,,,,,,,,,,,,,,,,,,,,,,,390.69,2025-02-24 16:05:38.000,1105,1763.5,2025-02-24 16:05:38.000,1106
BKKG^10000554^900554,BKKG^10000554^900554,,,,,,,,,,,,,,,,,,,,,,,,,,3625.99,2025-02-24 16:18:49.000,1107,3190.01,2025-02-24 16:18:49.000,1108
BKKG^10000555^900555,BKKG^10000555^900555,,,,,,,,,,,,,,,,,,,,,,,,,,1878.71,2025-02-24 15:55:59.000,1109,4024.01,2025-02-24 15:55:59.000,1110
BKKG^10000556^900556,BKKG^10000556^900556,,,,,,,,,,,,,,,,,,,,,,,,,,4734.85,2025-02-24 16:41:18.000,1111,4737.76,2025-02-24 16:41:18.000,1112
BKKG^10000557^900557,BKKG^10000557^900557,,,,,,,,,,,,,,,,,,,,,,,,,,2548.15,2025-02-24 16:08:07.000,1113,3798.27,2025-02-24 16:08:07.000,1114
BKKG^10000558^900558,BKKG^10000558^900558,,,,,,,,,,,,,,,,,,,,,,,,,,561.47,2025-02-24 16:17:14.000,1115,3426.85,2025-02-24 16:17:14.000,1116
BKKG^10000559^900559,BKKG^10000559^900559,,,,,,,,,,,,,,,,,,,,,,,,,,1298.76,2025-02-24 16:14:08.000,1117,1651.65,2025-02-24 16:14:08.000,1118
BKKG^10000560^900560,BKKG^10000560^900560,,,,,,,,,,,,,,,,,,,,,,,,,,2563.42,2025-02-24 16:18:41.000,1119,2012.56,2025-02-24 16:18:41.000,1120
BKKG^10000561^900561,BKKG^10000561^900561,,,,,,,,,,,,,,,,,,,,,,,,,,1223.76,2025-02-24 16:36:35.000,1121,2601.66,2025-02-24 16:36:35.000,1122
BKKG^10000562^900562,BKKG^10000562^900562,,,,,,,,,,,,,,,,,,,,,,,,,,4636.34,2025-02-24 16:20:05.000,1123,2075.58,2025-02-24 16:20:05.000,1124
BKKG^10000563^900563,BKKG^10000563^900563,,,,,,,,,,,,,,,,,,,,,,,,,,3159.0,2025-02-24 16:26:49.000,1125,3736.44,2025-02-24 16:26:49.000,1126
BKKG^10000564^900564,BKKG^10000564^900564,,,,,,,,,,,,,,,,,,,,,,,,,,3860.01,2025-02-24 16:27:31.000,1127,4083.16,2025-02-24 16:27:31.000,1128
BKKG^10000565^900565,BKKG^10000565^900565,,,,,,,,,,,,,,,,,,,,,,,,,,880.72,2025-02-24 16:42:36.000,1129,4060.1,2025-02-24 16:42:36.000,1130
BKKG^10000566^900566,BKKG^10000566^900566,,,,,,,,,,,,,,,,,,,,,,,,,,4700.27,2025-02-24 15:52:59.000,1131,3633.57,2025-02-24 15:52:59.000,1132
BKKG^10000567^900567,BKKG^10000567^900567,,,,,,,,,,,,,,,,,,,,,,,,,,4007.69,2025-02-24 15:58:50.000,1133,2511.27,2025-02-24 15:58:50.000,1134
BKKG^10000568^900568,BKKG^10000568^900568,,,,,,,,,,,,,,,,,,,,,,,,,,2939.26,2025-02-24 16:34:29.000,1135,2462.06,2025-02-24 16:34:29.000,1136
BKKG^10000569^900569,BKKG^10000569^900569,,,,,,,,,,,,,,,,,,,,,,,,,,1371.38,2025-02-24 16:42:46.000,1137,126.91,2025-02-24 16:42:46.000,1138
BKKG^10000570^900570,BKKG^10000570^900570,,,,,,,,,,,,,,,,,,,,,,,,,,4637.89,2025-02-24 15:53:45.000,1139,3550.75,2025-02-24 15:53:45.000,1140
BKKG^10000571^900571,BKKG^10000571^900571,,,,,,,,,,,,,,,,,,,,,,,,,,3075.7,2025-02-24 16:28:15.000,1141,3707.28,2025-02-24 16:28:15.000,1142
BKKG^10000572^900572,BKKG^10000572^900572,,,,,,,,,,,,,,,,,,,,,,,,,,4692.68,2025-02-24 16:20:40.000,1143,3969.62,2025-02-24 16:20:40.000,1144
BKKG^10000573^900573,BKKG^10000573^900573,,,,,,,,,,,,,,,,,,,,,,,,,,1357.11,2025-02-24 16:26:54.000,1145,347.71,2025-02-24 16:26:54.000,1146
BKKG^10000574^900574,BKKG^10000574^900574,,,,,,,,,,,,,,,,,,,,,,,,,,2427.53,2025-02-24 16:23:29.000,1147,4581.57,2025-02-24 16:23:29.000,1148
BKKG^10000575^900575,BKKG^10000575^900575,,,,,,,,,,,,,,,,,,,,,,,,,,4206.99,2025-02-24 15:52:47.000,1149,3004.82,2025-02-24 15:52:47.000,1150
BKKG^10000576^900576,BKKG^10000576^900576,,,,,,,,,,,,,,,,,,,,,,,,,,3380.89,2025-02-24 15:59:32.000,1151,4001.82,2025-02-24 15:59:32.000,1152
BKKG^10000577^900577,BKKG^10000577^900577,,,,,,,,,,,,,,,,,,,,,,,,,,4637.45,2025-02-24 16:03:35.000,1153,2870.97,2025-02-24 16:03:35.000,1154
